permno,ticker,comnam,rtype,ptype,psub,date,caldt,ym,usdret,usdprc,market_equity,assets,sales,net_income,book_equity,debt_at,cash_at,ocf_at,roe,btm,beta
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2017-04-28,2017-04-28,2017m4,-0.1353,11.0,195.943,905.208,93.005,-3.735,38.063,0.8334648,0.053746764,0.010329118,,0.1942554708529613,
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2017-05-31,2017-05-31,2017m5,-0.0241,10.64,189.53032,905.208,93.005,-3.735,38.063,0.8334648,0.053746764,0.010329118,,0.2008280157952293,
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2017-06-30,2017-06-30,2017m6,0.1598,12.34,219.81242,905.208,93.005,-3.735,38.063,0.8334648,0.053746764,0.010329118,,0.17316127722143895,
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2017-07-31,2017-07-31,2017m7,-0.0924,11.2,199.5056,981.283,96.542,-3.23,80.958,0.76919705,0.12407226,0.010329118,,0.4057931341226657,
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2017-08-31,2017-08-31,2017m8,0.0049,11.16,198.79308,981.283,96.542,-3.23,80.958,0.76919705,0.12407226,0.010329118,,0.4072475810369046,
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2017-09-29,2017-09-29,2017m9,-0.0403,10.71,190.77724,981.283,96.542,-3.23,80.958,0.76919705,0.12407226,0.010329118,,0.4243588100945103,
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2017-10-31,2017-10-31,2017m10,0.0149,10.87,193.6273,1027.395,99.695,-2.811,78.848,0.7889069,0.07969574,0.010329118,,0.40721527637147736,
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2017-11-30,2017-11-30,2017m11,-0.0639,10.08,179.55504,1027.395,99.695,-2.811,78.848,0.7889069,0.07969574,0.010329118,,0.4391299928818364,
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2017-12-29,2017-12-29,2017m12,-0.0089,9.99,177.95186,1027.395,99.695,-2.811,78.848,0.7889069,0.07969574,0.010329118,,0.4430861236213299,
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2018-01-31,2018-01-31,2018m1,-0.0541,9.45,168.33284,1023.389,100.867,-2.674,76.787,0.7915309,0.0709095,0.0118390955,,0.4561617378407087,
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2018-02-28,2018-02-28,2018m2,-0.0582,8.9,158.53569,1023.389,100.867,-2.674,76.787,0.7915309,0.0709095,0.0118390955,,0.48435152850664337,
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2018-03-29,2018-03-29,2018m3,-0.0376,8.47,150.87611,1023.389,100.867,-2.674,76.787,0.7915309,0.0709095,0.0118390955,,0.5089407651671363,
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2018-04-30,2018-04-30,2018m4,-0.0331,8.19,145.88846,1052.085,103.952,-2.357,74.912,0.8021652,0.020597195,0.009923153,,0.5134881679111609,
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2018-05-31,2018-05-31,2018m5,0.102,8.93,159.0701,1052.085,103.952,-2.357,74.912,0.8021652,0.020597195,0.009923153,,0.4709370616054579,
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2018-06-29,2018-06-29,2018m6,-0.0437,8.54,152.12302,1052.085,103.952,-2.357,74.912,0.8021652,0.020597195,0.009923153,-0.0314635839384878,0.4924435810584638,
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2018-07-31,2018-07-31,2018m7,0.2459,10.64,189.53032,1068.696,105.557,-5.522,69.792,0.8153114,0.035240144,0.018938968,-0.0314635839384878,0.36823657995289744,
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2018-08-31,2018-08-31,2018m8,0.1555,12.2,217.3186,1068.696,105.557,-5.522,69.792,0.8153114,0.035240144,0.018938968,-0.0314635839384878,0.3211506139282525,
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2018-09-28,2018-09-28,2018m9,0.109,13.53,241.00989,1068.696,105.557,-5.522,69.792,0.8153114,0.035240144,0.018938968,-0.0314635839384878,0.28958147586037086,
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2018-10-31,2018-10-31,2018m10,-0.0067,13.44,239.40671,1068.194,107.499,-4.752,68.475,0.81687313,0.026446506,0.019744541,-0.0314635839384878,0.28601953536368796,0.4093962521061906
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2018-11-30,2018-11-30,2018m11,-0.0331,12.9,229.78769,1068.194,107.499,-4.752,68.475,0.81687313,0.026446506,0.019744541,-0.0314635839384878,0.29799246086290454,0.4192323490839583
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2018-12-31,2018-12-31,2018m12,0.0132,13.07,232.8159,1068.194,107.499,-4.752,68.475,0.81687313,0.026446506,0.019744541,-0.0314635839384878,0.29411649569723897,0.2166117357698697
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2019-01-31,2019-01-31,2019m1,-0.0092,12.95,230.67834,1067.67,109.439,-3.616,67.426,0.81777143,0.023495087,0.025518185,-0.0314635839384878,0.2922944624611155,0.0933535991243604
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2019-02-28,2019-02-28,2019m2,0.0162,13.16,234.41908,1067.67,109.439,-3.616,67.426,0.81777143,0.023495087,0.025518185,-0.0314635839384878,0.28763018372454474,0.0996632398945041
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2019-03-29,2019-03-29,2019m3,0.0247,13.39,238.51608,1067.67,109.439,-3.616,67.426,0.81777143,0.023495087,0.025518185,-0.0314635839384878,0.28268954881176794,0.0947593162204682
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2019-04-30,2019-04-30,2019m4,-0.0254,13.05,232.48575,1101.008,109.997,-3.633,65.182,0.8297524,0.041656375,0.024755497,-0.0314635839384878,0.28036986871902025,0.0833486195320416
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2019-05-31,2019-05-31,2019m5,-0.0142,12.77,227.49756,1101.008,109.997,-3.633,65.182,0.8297524,0.041656375,0.024755497,-0.0314635839384878,0.2865173520553345,0.1043688616945834
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2019-06-28,2019-06-28,2019m6,-0.1245,11.18,199.1717,1101.008,109.997,-3.633,65.182,0.8297524,0.041656375,0.024755497,-0.0557362462029394,0.32726536045040705,-0.019775968119969
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2019-07-31,2019-07-31,2019m7,0.0331,11.55,205.76326,1097.154,110.781,-0.057,63.471,0.83277553,0.03885872,0.025752993,-0.0557362462029394,0.3084661652233172,-0.0269922794112456
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2019-08-30,2019-08-30,2019m8,-0.0446,10.94,194.89609,1097.154,110.781,-0.057,63.471,0.83277553,0.03885872,0.025752993,-0.0557362462029394,0.32566584293125894,0.0141954107748656
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2019-09-30,2019-09-30,2019m9,-0.0686,10.19,181.53484,1097.154,110.781,-0.057,63.471,0.83277553,0.03885872,0.025752993,-0.0557362462029394,0.34963536113934024,-0.0048233733088618
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2019-10-31,2019-10-31,2019m10,-0.054,9.64,171.7366,1141.382,111.927,-0.648,61.566,0.84400755,0.06378583,0.019905694,-0.0557362462029394,0.3584908430833959,-0.0074568946556379
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2019-11-29,2019-11-29,2019m11,-0.0617,8.95,159.44424,1141.382,111.927,-0.648,61.566,0.84400755,0.06378583,0.019905694,-0.0557362462029394,0.3861287057519468,-0.0330297150893274
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2019-12-31,2019-12-31,2019m12,0.1844,10.6,188.839,1141.382,111.927,-0.648,61.566,0.84400755,0.06378583,0.019905694,-0.0557362462029394,0.32602376570565317,0.1123143827210967
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2020-01-31,2020-01-31,2020m1,0.0057,10.66,189.9079,1138.318,113.419,-1.226,59.898,0.84617656,0.053268068,0.0182919,-0.0557362462029394,0.31540552959948703,0.1092719017320787
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2020-02-28,2020-02-28,2020m2,0.0572,11.27,200.77505,1138.318,113.419,-1.226,59.898,0.84617656,0.053268068,0.0182919,-0.0557362462029394,0.2983338571233888,0.0252298170464754
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2020-03-31,2020-03-31,2020m3,-0.5319,5.18,92.2817,1138.318,113.419,-1.226,59.898,0.84617656,0.053268068,0.0182919,-0.0557362462029394,0.6490777896428008,1.1031632318070794
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2020-04-30,2020-04-30,2020m4,0.0232,5.3,94.4195,1166.207,116.165,-1.665,57.234,0.85568255,0.048818093,0.02038403,-0.0557362462029394,0.6061671705491765,0.9344505638016124
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2020-05-29,2020-05-29,2020m5,0.4104,7.38,131.4747,1166.207,116.165,-1.665,57.234,0.85568255,0.048818093,0.02038403,-0.0557362462029394,0.43532329649860957,1.1112967636829094
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2020-06-30,2020-06-30,2020m6,0.0976,8.1,144.30151,1166.207,116.165,-1.665,57.234,0.85568255,0.048818093,0.02038403,-0.0290910996959849,0.3966279017173624,1.1271956014005573
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2020-07-31,2020-07-31,2020m7,-0.1753,6.68,119.004196,1158.382,119.828,-1.763,55.42,0.8613324,0.04650452,0.018018236,-0.0290910996959849,0.46569785232559197,1.0671195934464357
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2020-08-31,2020-08-31,2020m8,0.0127,6.67,118.82605,1158.382,119.828,-1.763,55.42,0.8613324,0.04650452,0.018018236,-0.0290910996959849,0.4663960131375574,1.062067685411379
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2020-09-30,2020-09-30,2020m9,-0.093,6.05,107.780754,1158.382,119.828,-1.763,55.42,0.8613324,0.04650452,0.018018236,-0.0290910996959849,0.5141919885410456,1.0747966187601437
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2020-10-30,2020-10-30,2020m10,-0.0711,5.62,100.1203,1231.307,122.54,-3.39,51.799,0.8768544,0.09445248,0.014952404,-0.0290910996959849,0.5173676206545184,1.076361506506074
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2020-11-30,2020-11-30,2020m11,0.1468,6.35,112.833145,1231.307,122.54,-3.39,51.799,0.8768544,0.09445248,0.014952404,-0.0290910996959849,0.45907608287900037,1.0468954823338563
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2020-12-31,2020-12-31,2020m12,0.1102,7.05,125.271454,1231.307,122.54,-3.39,51.799,0.8768544,0.09445248,0.014952404,-0.0290910996959849,0.4134940443696103,1.0645180852921667
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2021-01-29,2021-01-29,2021m1,-0.0057,7.01,124.56069,1224.168,123.978,-4.484,48.925,0.88189286,0.08575048,0.012766222,-0.0290910996959849,0.3927803960890426,1.0382079276393654
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2021-02-26,2021-02-26,2021m2,0.2454,8.73,140.2038,1224.168,123.978,-4.484,48.925,0.88189286,0.08575048,0.012766222,-0.0290910996959849,0.3489563073099667,1.0983183837298325
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2021-03-31,2021-03-31,2021m3,-0.0819,7.92,127.21896,1224.168,123.978,-4.484,48.925,0.88189286,0.08575048,0.012766222,-0.0290910996959849,0.3845731712548561,1.0979546100535196
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2021-04-30,2021-04-30,2021m4,0.0391,8.23,132.19849,1207.866,123.688,-4.906,39.462,0.89369017,0.073710166,0.013238223,-0.0290910996959849,0.2985057051118289,1.0988422043921668
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2021-05-28,2021-05-28,2021m5,-0.0043,8.1,130.1103,1207.866,123.688,-4.906,39.462,0.89369017,0.073710166,0.013238223,-0.0290910996959849,0.3032965136122467,1.0987807333370208
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2021-06-30,2021-06-30,2021m6,-0.0926,7.35,118.06305,1207.866,123.688,-4.906,39.462,0.89369017,0.073710166,0.013238223,-0.1243221326846079,0.33424515830056145,1.0930822431432097
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2021-07-30,2021-07-30,2021m7,0.132,8.32,133.64415,1223.406,123.024,-7.458,35.354,0.90279025,0.08680356,0.011751618,-0.1243221326846079,0.26453831650255677,1.04708362396574
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2021-08-31,2021-08-31,2021m8,0.0258,8.44,135.57172,1223.406,123.024,-7.458,35.354,0.90279025,0.08680356,0.011751618,-0.1243221326846079,0.26077710310443253,1.04772613941543
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2021-09-30,2021-09-30,2021m9,-0.0403,8.1,130.1103,1223.406,123.024,-7.458,35.354,0.90279025,0.08680356,0.011751618,-0.1243221326846079,0.27172329027335473,1.048121012788999
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2021-10-29,2021-10-29,2021m10,0.0593,8.58,137.82054,1213.865,122.537,-6.589,32.841,0.9099323,0.080975235,0.016405448,-0.1243221326846079,0.2382881513902588,1.051642456143137
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2021-11-30,2021-11-30,2021m11,0.0297,8.74,140.39061,1213.865,122.537,-6.589,32.841,0.9099323,0.080975235,0.016405448,-0.1243221326846079,0.2339258996283799,1.0247832754082105
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2021-12-31,2021-12-31,2021m12,0.1373,9.94,159.66621,1213.865,122.537,-6.589,32.841,0.9099323,0.080975235,0.016405448,-0.1243221326846079,0.2056853343812729,1.0155947631978282
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2022-01-31,2022-01-31,2022m1,-0.0775,9.17,147.29771,1211.616,122.29,-6.717,30.211,0.9099352,0.072823405,0.015873842,-0.1243221326846079,0.20510161792475012,1.0174595396498225
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2022-02-28,2022-02-28,2022m2,0.0382,9.52,152.91977,1211.616,122.29,-6.717,30.211,0.9099352,0.072823405,0.015873842,-0.1243221326846079,0.19756112183384672,1.0133950949111077
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2022-03-31,2022-03-31,2022m3,-0.0373,9.07,145.6914,1211.616,122.29,-6.717,30.211,0.9099352,0.072823405,0.015873842,-0.1243221326846079,0.20736295455225612,1.010782894661593
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2022-04-29,2022-04-29,2022m4,-0.0154,8.93,143.4426,1233.657,122.729,-7.587,26.513,0.91691124,0.042332675,0.008772292,-0.1243221326846079,0.18483352668070094,0.9704802502027472
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2022-05-31,2022-05-31,2022m5,-0.042,8.46,135.89297,1233.657,122.729,-7.587,26.513,0.91691124,0.042332675,0.008772292,-0.1243221326846079,0.195102054792177,0.9723439459377268
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2022-06-30,2022-06-30,2022m6,-0.0875,7.72,124.006355,1233.657,122.729,-7.587,26.513,0.91691124,0.042332675,0.008772292,-0.2861615056764606,0.2138035550480103,0.9686321927380322
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2022-07-29,2022-07-29,2022m7,0.1671,9.01,144.72763,1226.779,124.128,-6.201,21.504,0.92847854,0.03573178,0.008128603,-0.2861615056764606,0.14858253489750461,0.9996170120748936
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2022-08-31,2022-08-31,2022m8,-0.056,8.41,135.08983,1226.779,124.128,-6.201,21.504,0.92847854,0.03573178,0.008128603,-0.2861615056764606,0.15918296745603014,1.00484405038456
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2022-09-30,2022-09-30,2022m9,-0.1712,6.97,111.95911,1226.779,124.128,-6.201,21.504,0.92847854,0.03573178,0.008128603,-0.2861615056764606,0.19207012118375252,1.056784771141419
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2022-10-31,2022-10-31,2022m10,0.0172,7.09,113.88667,1233.071,125.344,-6.095,19.036,0.9344969,0.035658125,0.010946653,-0.2861615056764606,0.1671486134462737,1.0498094694225502
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2022-11-30,2022-11-30,2022m11,0.0825,7.58,121.75754,1233.071,125.344,-6.095,19.036,0.9344969,0.035658125,0.010946653,-0.2861615056764606,0.1563434957605488,1.0610421274048447
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2022-12-30,2022-12-30,2022m12,-0.1557,6.4,102.8032,1233.071,125.344,-6.095,19.036,0.9344969,0.035658125,0.010946653,-0.2861615056764606,0.18516932083895063,1.0883323909857634
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2023-01-31,2023-01-31,2023m1,0.1,7.04,113.08352,1228.992,127.513,-5.857,16.671,0.9411851,0.028878951,0.010164428,-0.2861615056764606,0.1474220131778211,1.0779118415178528
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2023-02-28,2023-02-28,2023m2,-0.0554,6.65,106.818954,1228.992,127.513,-5.857,16.671,0.9411851,0.028878951,0.010164428,-0.2861615056764606,0.15606780485267216,1.0781341135296532
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2023-03-31,2023-03-31,2023m3,-0.1226,5.74,92.201614,1228.992,127.513,-5.857,16.671,0.9411851,0.028878951,0.010164428,-0.2861615056764606,0.18081027245775402,1.0932331309619805
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2023-04-28,2023-04-28,2023m4,-0.0854,5.25,84.33075,1229.631,129.746,-4.764,14.094,0.9446639,0.024939189,0.016378084,-0.2861615056764606,0.16712764753866055,1.0991247648916402
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2023-05-31,2023-05-31,2023m5,0.06,5.47,87.86461,1229.631,129.746,-4.764,14.094,0.9446639,0.024939189,0.016378084,-0.2861615056764606,0.1604058785319189,1.086423588662175
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2023-06-30,2023-06-30,2023m6,0.0366,5.67,91.07721,1229.631,129.746,-4.764,14.094,0.9446639,0.024939189,0.016378084,-0.3380161770966369,0.15474782026588055,1.0820714295943128
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2023-07-31,2023-07-31,2023m7,0.1287,6.4,102.8032,1237.398,131.363,-6.133,10.004,0.95201945,0.030567368,0.016949276,-0.3380161770966369,0.09731214017088353,1.0929922258558178
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2023-08-31,2023-08-31,2023m8,-0.0242,6.15,98.78745,1237.398,131.363,-6.133,10.004,0.95201945,0.030567368,0.016949276,-0.3380161770966369,0.10126791810247619,1.0761257949968857
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2023-09-29,2023-09-29,2023m9,-0.1577,5.18,83.20634,1237.398,131.363,-6.133,10.004,0.95201945,0.030567368,0.016949276,-0.3380161770966369,0.1202312252050869,1.1070002215621255
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2023-10-31,2023-10-31,2023m10,-0.083,4.75,76.29925,1225.819,134.019,-6.263,7.404,0.9601385,0.025348768,0.020947628,-0.3380161770966369,0.0970389591699845,1.1419998534714046
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2023-11-30,2023-11-30,2023m11,0.0937,5.1,81.921295,1225.819,134.019,-6.263,7.404,0.9601385,0.025348768,0.020947628,-0.3380161770966369,0.09037942617642372,1.1448461772472194
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2023-12-29,2023-12-29,2023m12,0.0588,5.4,86.740204,1225.819,134.019,-6.263,7.404,0.9601385,0.025348768,0.020947628,-0.3380161770966369,0.08535834066372436,1.1967718873377369
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2024-01-31,2024-01-31,2024m1,-0.063,5.06,81.27878,1239.759,136.347,-6.087,5.172,0.9657345,0.03013005,0.017834112,-0.3380161770966369,0.06363284309848201,1.2689172327445015
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2024-02-29,2024-02-29,2024m2,-0.0751,4.68,75.174835,1239.759,136.347,-6.087,5.172,0.9657345,0.03013005,0.017834112,-0.3380161770966369,0.06879961717795315,1.2556500875917114
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2024-03-28,2024-03-28,2024m3,0.0524,4.83,77.58429,1239.759,136.347,-6.087,5.172,0.9657345,0.03013005,0.017834112,-0.3380161770966369,0.06666298024164599,1.259954311497293
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2024-04-30,2024-04-30,2024m4,-0.1304,4.2,67.5234,1249.33,138.205,-5.9,2.744,0.9650164,0.028995542,0.020959234,-0.3380161770966369,0.0406377644351255,1.2759042127107327
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2024-05-31,2024-05-31,2024m5,-0.0488,3.9,62.700302,1249.33,138.205,-5.9,2.744,0.9650164,0.028995542,0.020959234,-0.3380161770966369,0.043763744719360745,1.2888495837225171
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2024-06-28,2024-06-28,2024m6,-0.0744,3.61,58.037968,1249.33,138.205,-5.9,2.744,0.9650164,0.028995542,0.020959234,-2.150145772594752,0.047279393382876796,1.3248848923173178
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2024-07-31,2024-07-31,2024m7,0.0914,3.94,63.34338,1263.943,140.298,-4.224,0.279,0.9705248,0.03180286,0.019792031,-2.150145772594752,0.004404564482253956,1.3346445803227605
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2024-08-30,2024-08-30,2024m8,0.2728,4.92,79.09884,1263.943,140.298,-4.224,0.279,0.9705248,0.03180286,0.019792031,-2.150145772594752,0.0035272325190004376,1.3111725455393144
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2024-09-30,2024-09-30,2024m9,0.1585,5.7,91.63889,1263.943,140.298,-4.224,0.279,0.9705248,0.03180286,0.019792031,-2.150145772594752,0.0030445587947693633,1.3191314563174616
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2024-10-31,2024-10-31,2024m10,0.1544,6.58,105.78666,1274.602,143.101,-3.637,2.744,0.97609764,0.028827822,0.018835684,-2.150145772594752,0.025938998892738704,1.3081718972589953
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2024-11-29,2024-11-29,2024m11,-0.2166,5.06,81.34962,1274.602,143.101,-3.637,2.744,0.97609764,0.028827822,0.018835684,-2.150145772594752,0.03373095107862819,1.247372587076409
16577,CLPR,CLIPPER REALTY INC,2.0,8.0,8.0,2024-12-31,2024-12-31,2024m12,-0.0949,4.58,73.63266,1274.602,143.101,-3.637,2.744,0.97609764,0.028827822,0.018835684,-2.150145772594752,0.03726607322958873,1.2338414376348956
16581,INVH,INVITATION HOMES INC,2.0,8.0,1.0,2017-02-28,2017-02-28,2017m2,,21.79,6583.13,9910.433,1524.085,-211.798,1985.336,0.77503735,0.055177204,-0.020482758,,0.3015793718732576,
16581,INVH,INVITATION HOMES INC,2.0,8.0,1.0,2017-03-31,2017-03-31,2017m3,0.0018,21.83,6775.53,9910.433,1524.085,-211.798,1985.336,0.77503735,0.055177204,-0.020482758,,0.29301561052350333,
16581,INVH,INVITATION HOMES INC,2.0,8.0,1.0,2017-04-28,2017-04-28,2017m4,-0.0128,21.55,6688.624,9732.351,922.587,-78.239,1956.293,0.7778469,0.04317672,0.02570047,,0.2924806311058896,
16581,INVH,INVITATION HOMES INC,2.0,8.0,1.0,2017-05-31,2017-05-31,2017m5,0.0014,21.52,6679.313,9732.351,922.587,-78.239,1956.293,0.7778469,0.04317672,0.02570047,,0.2928883507555343,
16581,INVH,INVITATION HOMES INC,2.0,8.0,1.0,2017-06-30,2017-06-30,2017m6,0.0051,21.63,6713.454,9732.351,922.587,-78.239,1956.293,0.7778469,0.04317672,0.02570047,,0.29139887884090665,
16581,INVH,INVITATION HOMES INC,2.0,8.0,1.0,2017-07-31,2017-07-31,2017m7,-0.0143,21.32,6617.2373,9588.161,936.835,-110.655,3658.042,0.59598404,0.035107777,-0.011100773,,0.5528050024179274,
16581,INVH,INVITATION HOMES INC,2.0,8.0,1.0,2017-08-31,2017-08-31,2017m8,0.0891,23.14,7204.7314,9588.161,936.835,-110.655,3658.042,0.59598404,0.035107777,-0.011100773,,0.507727733113649,
16581,INVH,INVITATION HOMES INC,2.0,8.0,1.0,2017-09-29,2017-09-29,2017m9,-0.0212,22.65,7052.168,9588.161,936.835,-110.655,3658.042,0.59598404,0.035107777,-0.011100773,,0.5187116915234435,
16581,INVH,INVITATION HOMES INC,2.0,8.0,1.0,2017-10-31,2017-10-31,2017m10,0.0,22.57,7027.26,9519.326,948.555,-85.46,3643.971,0.5930247,0.031220488,-0.008585587,,0.5185479413796552,
16581,INVH,INVITATION HOMES INC,2.0,8.0,1.0,2017-11-30,2017-11-30,2017m11,0.0434,23.55,12211.122,9519.326,948.555,-85.46,3643.971,0.5930247,0.031220488,-0.008585587,,0.298414097186616,
16581,INVH,INVITATION HOMES INC,2.0,8.0,1.0,2017-12-29,2017-12-29,2017m12,0.0008,23.57,12221.492,9519.326,948.555,-85.46,3643.971,0.5930247,0.031220488,-0.008585587,,0.29816086686508964,
16581,INVH,INVITATION HOMES INC,2.0,8.0,1.0,2018-01-31,2018-01-31,2018m1,-0.0458,22.49,11661.492,9524.524,959.053,-86.021,3602.013,0.5926044,0.03026104,0.028314697,,0.30888096818598554,
16581,INVH,INVITATION HOMES INC,2.0,8.0,1.0,2018-02-28,2018-02-28,2018m2,-0.028,21.75,11277.788,9524.524,959.053,-86.021,3602.013,0.5926044,0.03026104,0.028314697,,0.3193900204058744,
16581,INVH,INVITATION HOMES INC,2.0,8.0,1.0,2018-03-29,2018-03-29,2018m3,0.0497,22.83,11879.933,9524.524,959.053,-86.021,3602.013,0.5926044,0.03026104,0.028314697,,0.30320145235273,
16581,INVH,INVITATION HOMES INC,2.0,8.0,1.0,2018-04-30,2018-04-30,2018m4,0.0136,23.14,12041.246,18683.639,1054.456,-105.337,8498.085,0.5165837,0.022295551,0.0139046265,,0.7057479733357743,
16581,INVH,INVITATION HOMES INC,2.0,8.0,1.0,2018-05-31,2018-05-31,2018m5,-0.0441,22.01,11454.246,18683.639,1054.456,-105.337,8498.085,0.5165837,0.022295551,0.0139046265,,0.7419157019097983,
16581,INVH,INVITATION HOMES INC,2.0,8.0,1.0,2018-06-29,2018-06-29,2018m6,0.0477,23.06,12000.678,18683.639,1054.456,-105.337,8498.085,0.5165837,0.022295551,0.0139046265,-0.0123953808416837,0.7081337961964562,
